WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,Estimates Start After
819,FJI,NGDP_R,Fiji,"Gross domestic product, constant prices",National currency,Billions,Source: National Statistics Office. Fiji Islands Bureau of Statistics Latest actual data: 2021 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Factor costs Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2014 Chain-weighted: No Primary domestic currency: Fijian dollar Data last updated: 09/2022,4.198,4.45,4.402,4.216,4.643,4.467,4.762,4.419,4.572,5.207,5.51,5.361,5.688,5.836,6.133,6.293,6.595,6.437,6.52,7.088,6.967,7.099,7.327,7.385,7.784,7.683,7.829,7.758,7.836,7.726,7.958,8.173,8.288,8.681,9.167,9.58,9.814,10.339,10.734,10.671,8.857,8.404,9.458,10.107,10.678,11.249,11.739,12.155,2021
819,FJI,NGDP_RPCH,Fiji,"Gross domestic product, constant prices",Percent change,,"See notes for:  Gross domestic product, constant prices (National currency).",-1.694,6.004,-1.092,-4.212,10.107,-3.774,6.596,-7.194,3.462,13.888,5.802,-2.7,6.1,2.6,5.1,2.6,4.8,-2.4,1.3,8.7,-1.7,1.9,3.2,0.8,5.4,-1.3,1.9,-0.9,1,-1.4,3,2.7,1.411,4.734,5.604,4.502,2.445,5.354,3.813,-0.582,-17.001,-5.111,12.544,6.853,5.654,5.348,4.351,3.548,2021
819,FJI,NGDP,Fiji,"Gross domestic product, current prices",National currency,Billions,Source: National Statistics Office. Fiji Islands Bureau of Statistics Latest actual data: 2021 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Factor costs Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2014 Chain-weighted: No Primary domestic currency: Fijian dollar Data last updated: 09/2022,1.066,1.144,1.206,1.237,1.381,1.426,1.583,1.587,1.72,1.9,2.145,2.212,2.494,2.731,2.895,3.002,3.237,3.275,3.566,4.144,3.883,4.094,4.365,4.756,5.12,5.508,5.819,5.94,6.082,6.082,6.526,7.332,7.701,8.358,9.167,9.822,10.327,11.065,11.651,11.843,9.71,8.896,10.487,11.598,12.591,13.617,14.564,15.458,2021
819,FJI,NGDPD,Fiji,"Gross domestic product, current prices",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",1.303,1.339,1.293,1.217,1.276,1.236,1.398,1.276,1.202,1.281,1.448,1.5,1.659,1.772,1.977,2.134,2.307,2.268,1.795,2.104,1.824,1.798,1.996,2.509,2.954,3.257,3.361,3.688,3.816,3.106,3.402,4.094,4.303,4.539,4.857,4.682,4.93,5.353,5.581,5.482,4.477,4.296,4.859,5.368,6.022,6.459,6.87,7.258,2021
819,FJI,PPPGDP,Fiji,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",1.709,1.983,2.082,2.073,2.364,2.347,2.552,2.427,2.6,3.077,3.377,3.397,3.687,3.872,4.157,4.354,4.647,4.613,4.726,5.209,5.237,5.457,5.719,5.878,6.362,6.476,6.803,6.924,7.127,7.073,7.372,7.729,8.283,8.942,9.832,10.782,11.02,11.784,12.525,12.675,10.647,10.523,12.685,14.037,15.142,16.248,17.277,18.237,2021
819,FJI,NGDP_D,Fiji,"Gross domestic product, deflator",Index,,"See notes for:  Gross domestic product, constant prices (National currency) Gross domestic product, current prices (National currency).",25.384,25.706,27.4,29.345,29.757,31.923,33.251,35.914,37.612,36.493,38.93,41.263,43.848,46.806,47.2,47.699,49.081,50.878,54.688,58.466,55.738,57.668,59.582,64.401,65.78,71.689,74.325,76.559,77.623,78.713,82.007,89.713,92.921,96.286,100,102.53,105.231,107.018,108.544,110.979,109.63,105.851,110.874,114.755,117.911,121.047,124.073,127.175,2021
819,FJI,NGDPRPC,Fiji,"Gross domestic product per capita, constant prices",National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).","6,625.38","6,855.87","6,608.01","6,172.82","6,653.67","6,303.48","6,657.69","6,154.22","6,359.94","7,101.50","7,452.88","7,193.55","7,571.70","7,707.31","8,037.01","8,181.97","8,508.65","8,244.30","8,291.43","8,948.45","8,733.98","8,837.29","9,056.34","9,065.43","9,489.11","9,301.64","9,413.93","9,266.20","9,313.83","9,139.46","9,368.77","9,576.09","9,665.38","10,075.40","10,590.21","11,018.01","11,188.11","11,684.32","12,062.89","11,926.53","9,844.34","9,289.66","10,397.33","11,048.59","11,608.83","12,162.25","12,621.41","12,997.13",2017
819,FJI,NGDPRPPPPC,Fiji,"Gross domestic product per capita, constant prices",Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).","7,550.93","7,813.62","7,531.13","7,035.15","7,583.18","7,184.06","7,587.75","7,013.95","7,248.41","8,093.56","8,494.02","8,198.47","8,629.45","8,784.00","9,159.76","9,324.97","9,697.29","9,396.01","9,449.73","10,198.53","9,954.09","10,071.83","10,321.49","10,331.85","10,814.71","10,601.05","10,729.03","10,560.67","10,614.95","10,416.21","10,677.56","10,913.84","11,015.61","11,482.90","12,069.63","12,557.20","12,751.06","13,316.59","13,748.05","13,592.64","11,219.56","10,587.40","11,849.81","12,592.05","13,230.56","13,861.29","14,384.59","14,812.80",2017
819,FJI,NGDPPC,Fiji,"Gross domestic product per capita, current prices",National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).","1,681.80","1,762.38","1,810.60","1,811.40","1,979.91","2,012.25","2,213.72","2,210.21","2,392.10","2,591.56","2,901.39","2,968.27","3,320.04","3,607.47","3,793.45","3,902.74","4,176.10","4,194.56","4,534.40","5,231.84","4,868.15","5,096.28","5,395.95","5,838.22","6,241.98","6,668.25","6,996.88","7,094.14","7,229.64","7,193.96","7,683.00","8,590.96","8,981.18","9,701.20","10,590.25","11,296.82","11,773.40","12,504.37","13,093.58","13,235.94","10,792.35","9,833.17","11,527.95","12,678.78","13,688.04","14,722.04","15,659.78","16,529.10",2017
819,FJI,NGDPDPC,Fiji,"Gross domestic product per capita, current prices",U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).","2,056.07","2,062.16","1,941.77","1,781.08","1,828.86","1,744.39","1,954.09","1,776.90","1,672.49","1,747.12","1,959.19","2,012.45","2,208.96","2,339.82","2,590.93","2,775.12","2,975.91","2,905.47","2,282.25","2,656.26","2,286.99","2,238.55","2,467.53","3,079.61","3,601.62","3,943.27","4,041.49","4,405.16","4,535.43","3,673.96","4,004.67","4,797.05","5,017.72","5,268.16","5,611.19","5,385.52","5,620.58","6,049.89","6,272.73","6,126.64","4,976.20","4,748.91","5,341.29","5,868.38","6,547.17","6,983.55","7,386.52","7,761.17",2017
819,FJI,PPPPC,Fiji,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).","2,696.42","3,054.20","3,125.68","3,034.17","3,388.57","3,311.72","3,568.25","3,379.99","3,616.15","4,196.13","4,568.55","4,558.72","4,907.72","5,114.01","5,446.68","5,661.18","5,995.02","5,908.93","6,009.60","6,577.19","6,564.99","6,792.29","7,069.15","7,215.91","7,755.90","7,841.09","8,180.62","8,269.85","8,471.76","8,366.43","8,679.44","9,055.82","9,659.87","10,378.82","11,357.91","12,400.56","12,563.27","13,316.59","14,076.46","14,166.31","11,834.00","11,631.25","13,943.67","15,344.99","16,461.39","17,566.67","18,576.91","19,500.10",2017
819,FJI,NGAP_NPGDP,Fiji,Output gap in percent of potential GDP,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,FJI,PPPSH,Fiji,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,"See notes for:  Gross domestic product, current prices (National currency).",0.013,0.013,0.013,0.012,0.013,0.012,0.012,0.011,0.011,0.012,0.012,0.012,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.01,0.01,0.01,0.01,0.01,0.009,0.009,0.009,0.008,0.008,0.008,0.008,0.008,0.008,0.009,0.01,0.009,0.01,0.01,0.009,0.008,0.007,0.008,0.008,0.008,0.009,0.009,0.009,2021
819,FJI,PPPEX,Fiji,Implied PPP conversion rate,National currency per current international dollar,,"See notes for:  Gross domestic product, current prices (National currency).",0.624,0.577,0.579,0.597,0.584,0.608,0.62,0.654,0.662,0.618,0.635,0.651,0.676,0.705,0.696,0.689,0.697,0.71,0.755,0.795,0.742,0.75,0.763,0.809,0.805,0.85,0.855,0.858,0.853,0.86,0.885,0.949,0.93,0.935,0.932,0.911,0.937,0.939,0.93,0.934,0.912,0.845,0.827,0.826,0.832,0.838,0.843,0.848,2021
819,FJI,NID_NGDP,Fiji,Total investment,Percent of GDP,,Source: National Statistics Office. Fiji Islands Bureau of Statistics Latest actual data: 2021 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Factor costs Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2014 Chain-weighted: No Primary domestic currency: Fijian dollar Data last updated: 09/2022,28.141,29.436,26.139,23.209,18.945,20.128,16.332,14.336,11.52,13.431,14.284,15.717,12.76,15.973,13.485,13.715,16.703,18.348,28.243,22.852,17.322,16.204,19.85,22.143,19.269,21.04,18.649,15.613,23.423,19.019,18.738,20.999,17.272,27.634,19.169,21.109,19.256,19.551,20.358,19.944,19.1,20.224,20.054,20.135,20.053,19.981,20.924,20.876,2021
819,FJI,NGSD_NGDP,Fiji,Gross national savings,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,FJI,LUR,Fiji,Unemployment rate,Percent of total labor force,,Source: National Statistics Office. 2012-2013 unemployment rate are missing since the authority didn't provide it. The numbers here are based on linear interpolation using 2011 and 2014 data. Latest actual data: 2019 Employment type: Not applicable Primary domestic currency: Fijian dollar Data last updated: 09/2022,n/a,n/a,n/a,n/a,n/a,n/a,9.551,11.908,12.003,7.789,8.172,7.534,6.895,7.534,7.278,6.895,3.742,4.183,4.628,5.071,5.512,5.951,6.388,6.822,7.255,7.3,7.7,8.6,8.8,8.7,7.1,7.1,6.8,6.367,6.2,5.5,5.5,4.5,4.5,4.5,13.351,9,6.5,5.5,5,4.7,4.5,4.5,2019
819,FJI,LE,Fiji,Employment,Persons,Millions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,FJI,LP,Fiji,Population,Persons,Millions,Source: National Statistics Office Latest actual data: 2017 Primary domestic currency: Fijian dollar Data last updated: 09/2022,0.634,0.649,0.666,0.683,0.698,0.709,0.715,0.718,0.719,0.733,0.739,0.745,0.751,0.757,0.763,0.769,0.775,0.781,0.786,0.792,0.798,0.803,0.809,0.815,0.82,0.826,0.832,0.837,0.841,0.845,0.849,0.853,0.858,0.862,0.866,0.869,0.877,0.885,0.89,0.895,0.9,0.905,0.91,0.915,0.92,0.925,0.93,0.935,2017
819,FJI,GGR,Fiji,General government revenue,National currency,Billions,Source: Ministry of Finance or Treasury Latest actual data: FY2020/21 Reporting in calendar year: No. Fiji has changed to August/July fiscal year starting 2016 and reporting 2014/2015 in the new fiscal year cycle. Fiscal year data are mapped to calendar year as follows: FY(t/t+1) = CY(t)  Start/end months of reporting year: August/July GFS Manual used: Government Finance Statistics Manual (GFSM) 1986 Basis of recording: Cash General government includes: Central Government; Valuation of public debt: Face value Primary domestic currency: Fijian dollar Data last updated: 09/2022,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.591,0.653,0.697,0.718,0.746,0.806,1.141,1.006,0.912,0.901,1.039,1.069,1.178,1.222,1.402,1.402,1.457,1.419,1.538,1.804,1.912,2.088,2.358,2.55,2.669,2.799,3.205,3.139,2.474,1.905,2.099,2.567,2.766,3.036,3.286,3.527,2021
819,FJI,GGR_NGDP,Fiji,General government revenue,Percent of GDP,,See notes for:  General government revenue (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24.86,24.796,24.661,24.287,23.757,24.735,33.113,25.765,22.844,22.488,24.439,23.279,23.713,22.856,24.639,23.805,24.184,23.328,24.253,25.784,25.334,25.83,26.705,26.701,26.383,26.019,28.102,26.69,23.347,20.623,21.361,23.053,22.712,23.019,23.192,23.381,2021
819,FJI,BCA,Fiji,Current account balance,U.S. dollars,Billions,"Source: Central Bank. Reserve Bank of Fiji (RBF) Latest actual data: 2021 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6) Primary domestic currency: Fijian dollar Data last updated: 09/2022",-0.041,-0.181,-0.119,-0.106,-0.068,-0.067,-0.035,0.02,0.067,-0.016,-0.133,-0.074,-0.04,-0.09,-0.037,-0.031,0.019,-0.06,-0.007,-0.05,-0.07,-0.08,0.015,-0.102,-0.327,-0.224,-0.465,-0.342,-0.513,-0.064,-0.128,-0.194,-0.043,-0.401,-0.269,-0.2,-0.175,-0.356,-0.468,-0.69,-0.569,-0.59,-0.659,-0.728,-0.733,-0.653,-0.706,-0.762,2021
819,FJI,BCA_NGDPD,Fiji,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.151,-13.496,-9.173,-8.7,-5.345,-5.417,-2.514,1.536,5.535,-1.274,-9.174,-4.925,-2.422,-5.089,-1.85,-1.463,0.813,-2.649,-0.416,-2.393,-3.824,-4.422,0.749,-4.077,-11.065,-6.863,-13.845,-9.274,-13.447,-2.054,-3.754,-4.736,-0.996,-8.84,-5.532,-4.262,-3.541,-6.648,-8.388,-12.579,-12.704,-13.733,-13.56,-13.567,-12.169,-10.111,-10.277,-10.505,2021
172,FIN,NGDP_R,Finland,"Gross domestic product, constant prices",National currency,Billions,"Source: National Statistics Office. Downloaded through Haver Analytics Latest actual data: 2021 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from 1980 Primary domestic currency: Euro Data last updated: 09/2022",103.647,104.988,108.229,111.608,115.195,119.269,122.52,126.881,133.493,140.283,140.58,132.305,127.946,127.099,132.137,137.709,142.759,151.802,160.086,167.097,176.744,181.356,184.452,188.148,195.659,201.098,209.197,220.283,222.01,204.084,210.586,215.95,212.933,211.012,210.242,211.385,217.328,224.266,226.822,229.599,224.486,231.272,236.225,237.328,239.964,243.115,246.409,249.791,2021
172,FIN,NGDP_RPCH,Finland,"Gross domestic product, constant prices",Percent change,,"See notes for:  Gross domestic product, constant prices (National currency).",5.673,1.294,3.087,3.122,3.213,3.537,2.726,3.559,5.211,5.087,0.211,-5.886,-3.295,-0.662,3.964,4.217,3.667,6.334,5.457,4.38,5.773,2.609,1.707,2.004,3.992,2.78,4.027,5.299,0.784,-8.074,3.186,2.547,-1.397,-0.902,-0.365,0.544,2.811,3.192,1.14,1.224,-2.227,3.023,2.142,0.467,1.111,1.313,1.355,1.372,2021
172,FIN,NGDP,Finland,"Gross domestic product, current prices",National currency,Billions,"Source: National Statistics Office. Downloaded through Haver Analytics Latest actual data: 2021 National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from 1980 Primary domestic currency: Euro Data last updated: 09/2022",33.682,38.094,42.831,47.79,53.498,58.285,62.74,67.751,76.754,85.929,90.959,86.899,84.782,85.708,90.749,98.549,102.083,110.807,120.474,126.916,136.442,144.628,148.486,151.749,158.758,164.687,172.897,187.072,194.265,181.747,188.143,197.998,201.037,204.321,206.897,211.385,217.518,226.301,233.462,239.858,237.987,251.431,266.244,276.593,284.571,293.648,303.351,313.358,2021
172,FIN,NGDPD,Finland,"Gross domestic product, current prices",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",53.714,52.62,53.111,51.056,53.032,56.223,73.652,91.775,109.255,119.106,141.718,128.194,113.134,89.279,103.739,134.339,132.183,127.076,134.212,135.398,126.075,129.534,140.305,171.609,197.39,204.999,217.101,256.408,285.685,253.222,249.628,275.556,258.454,271.366,274.934,234.558,240.705,255.558,275.833,268.545,271.61,297.575,281.411,283.507,292.464,303.574,315.645,328.216,2021
172,FIN,PPPGDP,Finland,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",45.54,50.493,55.268,59.226,63.335,67.649,70.892,75.231,81.943,89.488,93.033,90.518,89.531,91.046,96.676,102.866,108.591,117.46,125.264,132.593,143.425,150.483,155.438,161.682,172.649,183.014,196.259,212.244,218.01,201.691,210.619,220.471,221.286,225.68,228.059,232.93,246.904,262.075,271.394,279.631,276.699,296.908,324.829,337.973,348.897,360.047,371.874,384.272,2021
172,FIN,NGDP_D,Finland,"Gross domestic product, deflator",Index,,"See notes for:  Gross domestic product, constant prices (National currency) Gross domestic product, current prices (National currency).",32.497,36.284,39.574,42.819,46.441,48.869,51.208,53.397,57.497,61.254,64.703,65.681,66.264,67.434,68.678,71.563,71.507,72.994,75.256,75.953,77.198,79.748,80.501,80.654,81.14,81.894,82.648,84.923,87.503,89.055,89.343,91.687,94.413,96.829,98.409,100,100.087,100.907,102.927,104.468,106.014,108.717,112.707,116.545,118.589,120.786,123.109,125.448,2021
172,FIN,NGDPRPC,Finland,"Gross domestic product per capita, constant prices",National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).","21,723.04","21,928.30","22,490.84","23,051.42","23,654.61","24,371.67","24,949.85","25,759.29","27,030.46","28,315.14","28,260.79","26,469.06","25,441.63","25,143.31","26,021.92","27,008.36","27,899.91","29,577.66","31,100.67","32,385.36","34,177.85","35,003.28","35,506.36","36,138.56","37,484.49","38,402.32","39,804.74","41,744.34","41,884.85","38,316.18","39,351.37","40,174.68","39,422.79","38,884.22","38,567.53","38,632.04","39,605.58","40,751.21","41,142.15","41,609.71","40,628.80","41,792.67","42,658.57","42,841.18","43,313.94","43,894.08","44,505.63","45,139.48",2021
172,FIN,NGDPRPPPPC,Finland,"Gross domestic product per capita, constant prices",Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).","25,385.35","25,625.23","26,282.60","26,937.69","27,642.58","28,480.52","29,156.18","30,102.08","31,587.56","33,088.83","33,025.32","30,931.51","29,730.87","29,382.26","30,408.99","31,561.74","32,603.60","34,564.19","36,343.97","37,845.25","39,939.94","40,904.53","41,492.42","42,231.21","43,804.05","44,876.62","46,515.48","48,782.07","48,946.28","44,775.96","45,985.68","46,947.79","46,069.13","45,439.77","45,069.68","45,145.07","46,282.74","47,621.51","48,078.36","48,624.75","47,478.47","48,838.56","49,850.43","50,063.84","50,616.30","51,294.24","52,008.90","52,749.61",2021
